"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","The estimated advertising expenditure in the local currency of the ad's geographic region, corresponding to the 'LocalSpend' field. This value is of type float.","advertising_spend_local_currency","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","The estimated advertising expenditure in US Dollars (USD), corresponding to the 'Spend' field. This value is inferred by applying cost-per-mille (CPM) estimates to impressions and is of type float.","advertising_spend_usd","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Format/type of the ad creative","ad_content_format","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Estimated number of ad exposures (impressions count)","ad_display_count","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Enumerated code indicating the channel through which media was purchased (e.g., direct, DSP, ad network)","ad_purchase_channel","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Enumerated code indicating the channel through which the ad inventory was sold or distributed (e.g., direct, SSP, exchange)","ad_sales_channel","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","The estimated number of times a digital advertisement was served, corresponding to the 'Impressions' field. This value is modeled from sampled observations and is of type long.","estimated_ad_impressions","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Total advertising spend for the record in USD (normalized amount)","estimated_ad_spend","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
"0","{""id"":""fundamental"",""name"":""Fundamental""}","0","{""id"":""digital_ad_spend"",""name"":""Digital Advertising Spend Intelligence""}","1","2026-07-01","1","Advertising spend in original/local currency (pre-normalization; unconverted)","estimated_local_ad_spend","2","DEU","{""id"":""fundamental-fundamental-data"",""name"":""Fundamental Data""}","[]","VECTOR","TOP500","0"
