"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""socialmedia"",""name"":""Social Media""}","0.2748","{""id"":""socialmedia39"",""name"":""Investor views""}","0.2653","2026-07-01","1","Atlas instrument IDs of the co-viewed neighbor tickers; stable identifiers suitable for joins across files","scl39_top5_people_also_watch_ticker_ii","2","DEU","{""id"":""socialmedia-social-media"",""name"":""Social Media""}","[]","VECTOR","TOP500","0"
