"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""news"",""name"":""News""}","0.5992","{""id"":""news38"",""name"":""News Analytic Model Data""}","1","2026-07-01","1","Integer code representing the analytics type or classification for the story/event, which must be dynamically label-mapped per module and date via NIO_IX overlays","story_analytics_category","2","DEU","{""id"":""news-news"",""name"":""News""}","[]","VECTOR","TOP500","0"
"0","{""id"":""news"",""name"":""News""}","0.5992","{""id"":""news38"",""name"":""News Analytic Model Data""}","1","2026-07-01","1","Numeric value of the analytics metric for the news story.","story_analytics_metric_value","2","DEU","{""id"":""news-news"",""name"":""News""}","[]","VECTOR","TOP500","0"
"0","{""id"":""news"",""name"":""News""}","0.5992","{""id"":""news38"",""name"":""News Analytic Model Data""}","1","2026-07-01","1","Composite or rolling analytics score (e.g., sentiment, attention, or relevance) for the news story at the given time point","story_analytics_relevance_score","2","DEU","{""id"":""news-news"",""name"":""News""}","[]","VECTOR","TOP500","0"
